Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Oye Lucky! Lucky Oye!,2008,7.7,"Lovinder Singh, a thief now in custody and facing trial, reflects on his life of crime while the press reflect on how he managed to get away with so much before being arrested.",Dibakar Banerjee
