Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Bawarchi,1972,8.1,A dysfunctional middle-class family is transformed due to the influence of their new multi-talented household servant - but he might be too good to be true.,Hrishikesh Mukherjee
