Movie Name,Release year,IMDB Rating,Movie Desc,Directors
3 Idiots,2009,8.4,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",Rajkumar Hirani
