Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Socha Na Tha,2005,7.4,"A boy is forced meet a girl for an arranged marriage but even though he refuses the match, they secretly become friends. As things get complicated and both get engaged to different people they realize they've fallen in love with each other.",Imtiaz Ali
