Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Parinda,1989,7.8,"A man's friend, a police officer, is assassinated by gangsters in broad daylight. He discovers that his elder brother works in the same gang and decides to avenge his friend's death by infiltrating the gang.",Vidhu Vinod Chopra
