Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Wake Up Sid,2009,7.6,"The story of a lazy Mumbai college student who does absolutely nothing, with a turn of events will Sid realize his potential in this world and become a success in the fast-paced life of Mumbai.",Ayan Mukerji
