Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Mumbai Meri Jaan,2008,7.7,"A moving portrayal of the 2006 train bombings in Mumbai, this Indian drama follows the interconnected stories of several strangers.",Nishikant Kamat
