Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Shatranj Ke Khilari,1977,7.5,"Wazed Ali Shah was the ruler of one of the last independent kingdoms of India. The British, intent on controlling this rich country, had sent General Outram on a secret mission to clear the way for an annexation. While pressure was mounting amidst intrigue and political maneuvers, Ali Shah composes poems and listens to music, secluded in his palace. The court was of n... Read all",Satyajit Ray
