Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Mr. India,1987,7.8,"A poor but big-hearted man takes orphans into his home. After discovering his scientist father's invisibility device, he rises to the occasion and fights to save his children and all of India from the clutches of a megalomaniac.",Shekhar Kapur
