Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Gangs of Wasseypur,2012,8.2,"A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.",Anurag Kashyap
