Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Deewaar,1975,8.0,"Vijay struggles as a dockworker and eventually becomes a leading figure of the underworld, while his younger brother Ravi is an educated, upright policeman. This divide causes problems in their relationship.",Yash Chopra
