Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Guru,2007,7.7,"A villager, Gurukant Desai, arrives in Bombay 1958, and rises from its streets to become the GURU, the biggest tycoon in Indian history.",Mani Ratnam
