Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Black Friday,2004,8.4,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.",Anurag Kashyap
