Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Company,2002,8.0,"A small-time gangster named Chandu teams up with Malik, a low-level enforcer for a criminal syndicate. Together they eliminate all their enemies, becoming the most feared gangsters in Mumbai.",Ram Gopal Varma
