Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Khosla Ka Ghosla!,2006,8.3,A Delhi-based retired middle-class man tries half-heartedly to get his land back from a swindling property dealer with the help of his sons and their friends.,Dibakar Banerjee
