Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Sarfarosh,1999,8.1,"After his brother is killed and father severely injured by terrorists, a young med student quits his studies to join the Indian Police Service to wipe out the terrorists.",John Mathew Matthan
