Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Iqbal,2005,8.1,"Iqbal, the deaf and mute son of a farmer, has a passion for the game of cricket and seeks the tutelage of a washed-up, alcoholic ex-player.",Nagesh Kukunoor
