Movie Name,Release year,IMDB Rating,Movie Desc,Directors
Jo Jeeta Wohi Sikandar,1992,8.2,"A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race.",Mansoor Khan
